id,gt
1001000043000174,4
1008000102003388,3
1008000102003372,3
1009000095001328,6
1003000030000103,4
1009000041000279,6
1002000021000099,0
1003000018000108,4
1009000066001178,7
1006000039000743,0
1001000043000138,0
1009000001000206,6
1003000022001641,3
1007000019000316,2
1005000022000312,3
1007000048000331,1
1005000021000546,3
1009000095000512,6
1007000078000075,0
1007000007001309,6
1014000007000109,5
1005000059000431,5
1003000021000389,7
1003000021000126,1
1007000016000516,2
1009000035000196,5
1003000030000234,4
1005000010000101,6
1009000095001281,3
1005000026001009,7
1001000043000071,4
1005000026000926,7
1007000048001665,1
1009000095001466,6
1002000021000077,0
1005000010000228,6
1006000014000041,3
1005000019000229,5
1007000018000583,0
1005000021000804,3
1002000022000108,4
1005000010000349,6
1005000021000816,3
1006000091000199,4
1003000066000225,4
1009000001001235,6
1007000078000187,1
1005000026001121,7
1009000001000777,6
1001000043000135,4
1007000000002380,2
1014000007000155,5
1007000037000290,0
1009000068000710,4
1009000095000956,6
1009000066000514,7
1009000035000382,5
1003000022002108,3
1007000048000389,1
1009000095001436,3
1009000095001965,6
1007000078000538,1
1006000014000106,0
1007000095000293,1
1006000039000648,0
1005000026000213,7
1001000053000842,5
1001000021000413,0
1008000102000979,3
1007000048001755,1
1003000022001935,0
1007000078000292,1
1005000010000142,6
1003000022000805,3
1007000095000447,1
1014000007000046,5
1007000037000324,1
1003000099000766,3
1005000022000637,6
1007000019000119,2
1007000019000092,2
1005000022000591,6
1007000019000077,2
1005000019000370,5
1001000043000310,4
1009000095001854,6
1009000041000192,6
1009000066000129,7
1003000066000156,4
1003000021000230,1
1003000018000280,4
1007000018000881,0
1005000022000135,1
1003000021000228,0
1009000001000628,6
1003000066000108,4
1001000022000327,3
1001000053000190,3
1007000095000427,1
1003000022001953,2
1009000066000978,7
1009000035000405,5
1005000026000073,7
1003000022001954,2
1009000001000693,6
1001000021000074,0
1007000007000225,2
1007000073000046,0
1007000078000088,1
1009000009000897,7
1001000043000053,7
1009000035000103,5
1002000022000105,7
1002000022000123,1
1006000091000214,1
1007000007000140,2
1009000041000246,6
1009000068001220,7
1007000037000515,0
1005000021000618,3
1009000095001104,0
1009000041000290,6
1001000053000705,3
1009000095001617,6
1007000000002325,2
1006000014000049,0
1007000095000136,1
1006000014000107,7
1005000010000323,6
1003000021000159,4
1007000073000095,0
1007000078000367,1
1005000059000231,5
1007000095000376,1
1009000035000113,5
1009000001000514,7
1005000019000137,5
1005000015000206,6
1006000039000741,0
1007000037000527,0
1005000026000998,7
1007000131002320,2
1007000007000141,2
1007000131002320,2
1001000021000123,6
1005000022000526,6
1009000068000156,7
1001000021000218,6
1007000018000311,0
1009000001000361,6
1002000022000111,2
1005000015000463,6
1006000039000495,5
1006000014000140,6
1007000037000579,0
1009000009000933,7
1001000053000527,3
1001000021000250,4
1005000010000088,6
1003000022000905,6
1007000037000068,0
1005000022000135,6
1005000021001188,5
1002000021000046,0
1009000041000193,6
1002000021000054,2
1007000078000078,1
1003000022000662,3
1007000019000380,2
1009000068001462,7
1009000035000198,5
1005000026001194,7
1005000010000349,6
1003000022000094,6
1006000039000294,0
1006000091000128,1
1001000022000107,3
1005000010000280,6
1009000066000509,2
1003000030000119,4
1005000021000358,3
1007000048000330,1
1005000021000830,3
1005000021000256,3
1005000021000803,3
1006000091000206,1
1005000021000231,3
1005000021000826,3
1003000022000867,4
1003000030000153,4
1007000073000076,0
1007000131000138,2
1007000007000069,2
1003000030000214,4
1002000022000024,7
1007000000001748,2
1003000022001175,3
1007000018000702,0
1009000041000100,6
1007000019000428,2
1007000018001025,0
1007000073000310,0
1005000022000541,6
1005000026001103,7
1007000073000207,0
1007000095000289,1
1009000001001109,6
1003000022000799,3
1007000018000352,0
1003000030000322,2
1009000041000144,6
1008000102002483,3
1007000007000068,2
1005000026000197,1
1009000041000250,6
1008000102001022,3
1003000018000240,4
1007000073000081,0
1007000007001410,2
1006000014000150,0
1003000099000632,3
1005000026000082,7
1006000014000181,3
1009000009000635,7
1009000035000383,5
1006000091000225,1
1007000095000144,1
1009000095001733,0
1005000022000576,6
1005000022000168,6
1007000037000469,0
1003000099000636,3
1007000007000160,2
1006000039000735,0
1005000019000347,5
1009000035000144,6
1006000014000028,0
1007000073000218,0
1007000019000067,2
1009000095000633,6
1007000048000316,1
1009000068001485,7
1001000021000839,5
1008000102003377,3
1005000015000416,6
1006000091000234,1
1005000010000230,2
1005000026000932,7
1007000016000380,2
1001000022000010,6
1007000078000174,1
1005000015000357,6
1009000035000398,5
1009000066001363,7
1005000015000455,6
1009000066000975,7
1007000048001675,1
1005000022000538,6
1002000022000040,6
1009000068000703,7
1003000021000292,0
1003000022001007,3
1009000066001228,7
1005000019000060,5
1003000022002089,3
1007000048001707,1
1005000022000158,6
1005000026000934,7
1001000022000534,2
1005000021000445,3
1005000022000497,6
1007000131002327,2
1005000022000634,6
1007000019000353,2
1006000091000181,1
1007000131001791,2
1003000022001284,4
1009000001001327,6
1009000041000183,6
1003000022001255,7
1009000095001014,6
1006000091000150,1
1009000035000130,5
1001000053000243,3
1003000066000224,4
1009000095000364,6
1007000073000219,0
1003000099001196,3
1005000022000296,3
1009000095000642,6
1001000021000303,3
1007000078000241,1
1001000053000520,3
1003000030000440,5
1007000037000366,0
1003000021000331,5
1007000095000130,1
1002000021000144,0
1005000015000468,6
1009000035000177,5
1009000068000798,7
1005000078002055,6
1007000018000384,0
1007000016000526,2
1007000073000179,0
1007000037000184,0
1014000007000009,5
1003000021000384,5
1005000021000240,3
1001000053000550,3
1007000095000174,1
1003000030000234,4
1007000095000443,1
1005000026000073,7
1005000019000223,1
1009000001000807,6
1003000030000353,4
1005000059000288,5
1003000099001437,3
1003000099000450,3
1002000022000126,4
1009000009001314,7
1001000053000056,3
1001000043000166,0
1007000000002468,2
1009000066000235,7
1007000016000521,2
1005000010000134,6
1001000053001160,3
1003000099000455,3
1007000019000406,2
1009000001001178,6
1002000022000073,7
1003000022001195,3
1007000007000219,2
1005000021000637,3
1009000001000665,6
1003000022001899,1
1005000022000234,6
1008000102000301,3
1003000022000033,3
1003000066000071,4
1009000068001620,7
1001000022000658,3
1009000035000402,5
1005000021000838,5
1008000102002542,3
1009000068001430,7
1003000022000886,0
1007000037000526,0
1005000021000436,3
1005000021000248,3
1003000099001239,3
1001000022000316,5
1003000022000907,7
1009000066000454,7
1007000095000179,1
1007000007000067,2
1009000068001722,7
1005000015000401,6
1003000066000217,4
1003000066000095,4
1007000048001588,1
1007000019000338,2
1006000091000180,1
1003000099001216,3
1009000035000152,3
1003000022001666,3
1007000018000090,0
1005000019000109,5
1007000016000594,2
1009000035000156,5
1006000039000546,0
1009000009001026,7
1003000021000046,6
1006000014000050,0
1005000019000306,5
1007000037000497,0
1007000018000782,0
1009000001000337,6
1007000018000844,0
1008000102000602,3
1003000066000103,1
1007000000001427,2
1001000053000352,3
1005000021001176,5
1007000095000406,1
1007000016000521,0
1009000041000128,1
1007000048000305,1
1009000068001252,7
1001000021000408,2
1001000022000237,5
1001000053000852,3
1006000014000169,0
1006000091000234,1
1005000015000366,6
1009000009001283,7
1001000022000698,2
1007000000002521,2
1005000021000236,3
1007000095000343,1
1009000068000698,7
1005000019000180,5
1005000021000663,5
1005000015000178,6
1009000095001666,6
1005000021000189,5
1009000001000194,6
1009000095001143,6
1007000016000081,2
1005000022000440,6
1009000068000813,7
1001000043000081,4
1007000007000072,2
1001000021000025,4
1009000066000668,7
1001000053000559,1
1001000043000226,4
1001000022000247,0
1005000022000031,3
1007000037000485,2
1007000016000453,2
1009000041000231,6
1005000010000145,6
1002000022000155,0
1009000041000307,6
1003000021000068,4
1009000035000143,5
1001000043000073,4
1009000041000109,6
1009000009001230,7
1007000007000214,2
1005000021000225,3
1003000066000205,4
1007000131000214,2
1005000026001009,7
1002000021000068,4
1005000059000430,5
1005000019000367,5
1014000007000026,5
1006000091000139,1
1002000021000096,2
1008000102001623,3
1001000022000597,1
1009000041000173,5
1008000102000705,3
1006000091000195,1
1007000016000599,2
1005000026000918,7
1001000053000560,3
1006000039000031,0
1007000037000556,0
1003000066000199,4
1005000019000020,5
1009000068000697,7
1003000022000756,2
1007000016000156,2
1007000000001446,2
1007000019000413,2
1009000009001074,3
1005000022000238,6
1001000053000572,3
1005000015000405,6
1009000009000246,7
1003000066000092,4
1007000018000065,0
1007000048001628,1
1007000018000951,0
1001000053000618,3
1005000015000426,6
1001000043000108,4
1003000099000445,3
1003000099001438,3
1001000043000316,4
1007000019000338,2
1006000039000764,0
1001000021000102,0
1007000073000218,0
1009000068000908,7
1003000099000517,3
1009000095001339,6
1005000026000210,7
1007000018000656,0
1009000066001633,7
1003000022002103,3
1005000022000055,3
1007000131000220,2
1006000039000129,0
1008000102000979,3
1007000019000341,2
1007000078000163,1
1001000053000837,3
1003000099001355,3
1007000037000385,0
1002000021000140,0
1007000131000149,2
1003000021000250,6
1001000022000638,1
1002000022000129,6
1009000009000305,7
1007000078000241,1
1001000022000624,3
1003000021000257,4
1007000078000088,1
1002000022000025,2
1007000018000763,0
1014000007000163,5
1007000037000575,0
1005000019000104,5
1003000099001202,3
1005000022000625,6
1009000066001376,7
1005000022000421,6
1007000037000205,0
1007000019000091,2
1002000021000128,0
1009000009001107,7
1001000021000313,7
1001000043000239,4
1003000018000212,4
1005000019000099,5
1005000022000254,6
1002000022000154,6
1005000059000292,5
1003000021000400,5
1009000035000406,5
1001000022000512,0
1007000019000127,2
1002000022000014,3
1007000037000374,0
1002000022000049,3
1007000018000318,0
1001000021000284,5
1003000066000195,4
1005000022000331,6
1001000021000247,4
1001000022000015,6
1003000021000112,4
1007000018000847,0
1005000078001928,6
1001000053000316,3
1003000022001974,6
1003000022001308,1
1007000131002234,2
1003000022002029,0
1001000021000427,4
1002000021000035,4
1001000022000181,6
1003000021000131,1
1003000022000665,3
1005000022000065,3
1001000043000143,4
1007000016000164,2
1009000035000414,5
1005000022000250,6
1005000021000625,3
1003000022001175,3
1005000021000204,5
1005000015000279,6
1001000021000475,5
1007000073000099,0
1007000095000079,1
1007000007000171,4
1007000019000176,2
1007000037000496,0
1007000095000237,1
1001000022000320,5
1009000041000296,6
1007000131000225,2
1007000131002219,2
1001000043000209,4
1005000019000237,5
1001000043000066,4
1005000022000207,6
1005000019000105,5
1009000041000257,6
1007000018000574,0
1006000091000116,1
1009000066000560,7
1006000091000203,1
1007000073000238,7
1005000026001271,7
1003000066000159,4
1006000014000017,0
1014000007000165,5
1007000016000598,2
1006000091000114,1
1009000009000143,7
1009000068001528,7
1003000099001294,3
1005000022000402,6
1009000001000643,6
1007000007001436,2
1007000018000323,0
1005000021000542,3
1008000102001628,3
1009000068000270,7
1006000091000169,1
1007000095000375,1
1003000022001799,3
1001000022000529,3
1003000022000911,7
1009000041000280,6
1005000019000139,5
1009000035000206,5
1003000066000117,5
1007000095000330,1
1003000099001192,3
1007000000002319,2
1001000021000697,4
1009000066001336,7
1001000043000059,4
1003000021000254,1
1009000095000629,6
1007000095000073,1
1009000095001526,6
1006000014000115,0
1005000022000294,3
1005000021000365,3
1009000009000960,7
1005000015000371,6
1009000041000130,6
1007000073000094,0
1003000099000080,3
1001000021000560,6
1003000066000148,4
1007000000002301,2
1007000073000176,0
1005000021001153,5
1003000021000154,4
1009000095001050,6
1003000022000052,3
1005000022000555,6
1003000099001281,3
1003000066000088,4
1009000066000313,7
1003000099000722,3
1005000010000090,6
1002000022000137,0
1001000021000163,2
1009000001000847,6
1002000022000069,2
1008000102000601,3
1009000035000095,5
1007000078000078,1
1001000021000586,1
1005000021001079,5
1009000041000307,6
1009000041000203,6
1003000022001800,3
1007000131001709,2
1007000073000156,0
1003000066000183,1
1003000021000397,3
1001000022000263,1
1005000010000067,6
1009000001000716,6
1009000035000073,5
1007000131001634,2
1009000068001678,6
1007000007000344,2
1007000019000417,2
1002000021000025,0
1006000039000696,0
1006000039000659,0
1003000021000131,4
1007000007000249,2
1001000021000566,2
1002000021000027,7
1005000015000212,6
1009000035000071,5
1008000102000868,3
1007000000000173,2
1005000022000059,3
1007000019000554,2
1005000021000580,5
1007000018000791,0
1005000026001198,7
1014000007000051,5
1009000041000157,6
1003000066000192,4
1007000000001228,2
1005000015000255,6
1007000019000330,2
1007000016000083,2
1008000102003375,3
1006000091000130,1
1003000022001178,3
1002000021000103,5
1005000022000261,3
1007000037000497,0
1003000022001733,3
1005000021000228,3
1009000066000382,7
1009000095001556,6
1005000021000372,3
1009000001000130,6
1001000022000010,4
1009000035000106,5
1005000021000264,5
1007000073000288,0
1005000078001992,1
1001000043000165,1
1007000037000591,0
1009000035000097,5
1009000066001428,7
1009000001000646,6
1006000014000100,0
1001000053000961,3
1006000039000448,0
1007000019000161,2
1007000007000242,2
1009000041000099,6
1005000059000491,5
1005000021001223,5
1003000022001642,3
1001000021000610,1
1009000009000428,7
1001000021000690,4
1007000018000946,0
1009000066000847,7
1006000014000058,0
1009000035000137,5
1005000019000411,5
1005000019000021,5
1003000022001780,3
1005000022000032,3
1001000043000176,4
1005000059000428,5
1003000021000392,3
1007000048000390,1
1003000066000133,4
1009000009000157,7
1007000018000830,0
1009000041000294,6
1009000001000422,6
1005000059000325,5
1005000019000009,5
1005000021000411,2
1005000015000484,6
1007000000001451,2
1001000053001114,3
1005000019000146,5
1003000066000093,4
1006000014000097,0
1007000000001211,2
1001000022000637,7
1005000010000119,6
1001000053001040,3
1007000095000183,1
1005000021000673,5
1005000026000215,7
1007000131002231,2
1003000066000160,4
1001000053000779,3
1003000099000490,2
1002000022000090,2
1009000066000146,7
1009000095001225,6
1005000010000079,6
1005000021000917,3
1005000022000450,6
1007000000000171,2
1003000022001662,0
1009000066000212,7
1005000010000309,6
1005000015000152,6
1001000022000426,0
1001000022000004,6
1005000026000196,7
1002000021000082,5
1003000022000047,3
1007000007000223,2
1009000068001364,7
1005000059000321,5
1009000001000700,6
1009000068000120,7
1009000041000087,6
1007000048001584,1
1007000048000288,1
1007000095000443,1
1005000059000351,5
1001000053000641,3
1007000037000471,0
1005000015000149,6
1009000066001376,7
1007000037000352,0
1005000026001117,7
1005000015000317,6
1009000066001633,7
1008000102000345,3
1007000018000088,1
1005000021001410,5
1007000095000326,1
1001000021000699,4
1005000059000374,5
1008000102000657,3
1007000018000991,0
1009000068001667,7
1005000010000103,6
1005000026001276,7
1007000018000792,0
1009000001001387,2
1007000000002351,2
1003000022001007,3
1005000010000177,6
1009000035000121,5
1009000035000157,5
1008000102002483,3
1009000035000190,5
1007000073000297,3
1001000043000237,4
1009000009000309,7
1005000010000249,6
1007000048000288,1
1007000048001604,1
1005000015000149,6
1007000018000832,0
1003000066000160,4
1001000021000766,7
1005000059000401,5
1001000022000171,6
1001000043000185,4
1002000022000026,7
1005000010000125,6
1002000021000157,2
1005000010000142,6
1001000022000027,6
1007000073000158,0
1009000009000263,7
1009000001000885,6
1007000048001708,1
1003000021000024,1
1003000022001243,0
1003000066000182,4
1005000010000331,6
1001000021000602,0
1006000014000068,0
1001000043000272,4
1007000095000339,1
1001000022000195,4
1003000066000211,4
1007000037000505,0
1006000039000533,0
1009000041000170,6
1009000066000155,7
1005000059000373,5
1005000026001195,7
1003000066000197,4
1003000022001078,7
1001000053000927,3
1003000030000272,4
1008000102002968,3
1006000091000195,1
1009000095001441,6
1003000022001803,3
1003000099001470,3
1007000073000291,0
1005000022000229,6
1005000059000231,5
1009000035000116,5
1001000021000767,3
1009000001000710,6
1006000091000223,1
1007000095000425,1
1014000007000222,5
1005000021000922,3
1005000010000347,6
1005000010000242,6
1007000095000347,4
1001000053001213,3
1007000037000541,0
1001000053000693,3
1007000000002480,2
1005000015000287,6
1005000022000492,6
1005000010000299,6
1005000015000471,6
1002000021000037,6
1005000015000485,6
1007000018000965,0
1001000021000749,5
1009000066000229,0
1005000015000135,6
1005000021000634,3
1001000021000558,0
1009000066000918,7
1006000039000783,0
1001000022000196,3
1007000078000205,1
1003000022001318,5
1003000099000497,3
1007000000002483,2
1003000030000385,4
1005000021000972,5
1001000022000372,4
1002000021000126,5
1006000039000502,0
1003000022002020,0
1006000014000016,0
1002000022000150,0
1003000022001191,3
1007000019000082,2
1005000059000254,5
1003000099000623,3
1005000019000366,5
1007000007001438,2
1005000015000473,6
1009000066000209,7
1005000059000349,2
1009000066001604,7
1005000059000287,5
1009000095000362,6
1007000000000210,2
1009000066000498,7
1007000019000166,2
1009000009000348,7
1005000019000014,5
1005000021000448,3
1002000022000153,4
1005000022000316,3
1009000068000600,7
1005000021000994,5
1006000039000604,0
1007000048000110,1
1014000007000041,5
1009000066000953,7
1006000091000167,1
1003000021000047,4
1009000001000801,6
1008000102000256,3
1005000021000032,3
1007000000002343,2
1005000078002056,6
1007000000001739,2
1003000099000624,3
1014000007000163,5
1005000015000331,6
1009000095001253,6
1003000066000083,4
1003000021000256,6
1003000022000852,4
1007000048001659,1
1001000021000457,2
1009000035000157,5
1006000014000104,0
1005000022000096,6
1001000022000225,3
1007000037000598,0
1001000043000220,4
1007000000001737,2
1003000022001939,0
1003000030000208,4
1007000095000139,1
1007000078000212,1
1007000048001660,1
1005000021000729,5
1007000019000153,2
1007000095000236,1
1005000059000033,6
1003000099000877,3
1001000043000083,4
1007000018000739,0
1006000014000097,0
1002000021000071,4
1009000009001081,7
1003000030000461,4
1007000078000384,1
1005000019000364,5
1002000022000135,2
1014000007000059,5
1007000037000386,0
1003000030000294,4
1001000022000023,6
1007000078000561,1
1005000021000891,2
1005000010000073,7
1005000026000988,5
1009000001000815,6
1005000026000929,7
1005000010000185,6
1007000095000154,1
1005000010000341,6
1005000015000131,6
1006000014000184,0
1001000053000184,3
1001000021000204,0
1002000022000102,6
1003000021000041,4
1003000022000720,5
1005000059000046,5
1001000053001113,3
1002000021000129,6
1006000014000013,0
1001000053000275,3
1007000019000519,6
1007000000001205,2
1009000041000233,6
1005000021000258,3
1003000022001785,3
1005000019000353,5
1007000000001105,2
1003000022000863,6
1009000068000456,7
1003000099001472,3
1003000022001734,3
1005000026001270,7
1003000066000127,4
1001000022000178,6
1009000041000110,6
1003000066000103,4
1001000022000411,5
1007000016000162,2
1007000048000314,1
1007000016000089,2
1005000010000286,6
1009000068001667,7
1002000022000132,6
1009000035000207,0
1003000021000387,6
1007000007000205,2
1009000066001164,7
1001000021000707,7
1007000016000520,2
1007000048001762,7
1009000035000065,5
1007000095000305,3
1003000022002089,3
1005000021000247,3
1009000041000220,6
1009000041000208,6
1001000022000142,1
1005000021000158,5
1003000022000672,7
1003000030000468,4
1009000095001840,6
1003000066000233,4
1001000021000356,3
1007000018000997,0
1007000000001730,2
1005000026001270,7
1007000016000586,2
1009000095001138,6
1009000009000150,7
1002000021000138,0
1005000021000660,5
1005000021000905,3
1003000022000646,3
1009000066001507,7
1002000022000028,3
1003000099001470,3
1007000007000144,1
1009000066000321,7
1009000009001150,7
1007000019000164,2
1005000022000319,3
1002000022000104,4
1008000102000859,3
1005000026000987,7
1007000007000137,2
1002000022000139,7
1009000035000168,5
1003000021000287,3
1006000014000089,0
1007000007000141,2
1001000021000122,2
1008000102000303,3
1001000043000257,4
1005000021001196,5
1007000019000558,2
1005000022000328,6
1003000022002038,4
1007000095000310,1
1002000022000115,0
1008000102000863,3
1009000066000273,7
1007000018000056,0
1009000095001529,6
1003000099000565,3
1005000078000117,6
1003000066000050,4
1009000066000498,1
1002000022000016,5
1005000019000096,0
1007000019000525,2
1007000016000591,2
1003000066000238,7
1002000022000155,7
1006000039000775,0
1007000073000241,0
1009000068001657,5
1003000099000101,5
1002000021000149,0
1003000022001306,4
1001000022000634,2
1005000021000969,5
1007000018000774,0
1001000043000267,4
1001000021000026,4
1003000022000920,1
1009000066000925,7
1003000066000156,4
1007000016000379,2
1014000007000121,5
1007000048001611,1
1007000095000449,1
1009000041000257,7
1005000022000262,3
1003000021000031,1
1003000022001748,3
1007000073000334,2
1007000037000553,0
1007000000000218,2
1005000022000065,3
1007000095000300,1
1009000068000536,7
1007000078000515,1
1007000131001627,2
1009000041000203,6
1005000021001189,5
1003000022000816,7
1005000026000998,6
1007000007001428,2
1009000041000316,6
1001000022000585,6
1005000019000298,5
1001000053000612,3
1006000091000137,1
1003000022001641,3
1009000035000206,6
1005000059000313,5
1009000041000079,6
1005000021000724,3
1003000030000169,4
1009000009000913,7
1007000095000417,1
1014000007000054,5
1003000066000116,4
1007000000002437,2
1005000010000234,6
1003000021000022,1
1001000022000687,4
1003000066000228,4
1009000009000635,7
1005000021000561,5
1005000022000038,7
1007000078000391,1
1001000022000016,6
1006000091000237,1
1007000019000384,7
1007000073000166,0
1009000009001053,7
1007000000000142,2
1001000043000165,4
1001000022000207,7
1005000010000257,2
1009000066000828,7
1003000066000227,4
1005000026001120,7
1007000037000083,5
1009000035000192,5
1005000021000367,3
1014000007000059,5
1005000026001015,7
1003000066000222,5
1005000026000914,7
1014000007000162,5
1005000022000093,6
1007000019000287,2
1003000030000330,4
1002000021000003,0
1006000039000640,0
1007000073000288,0
1003000022000750,3
1005000021000663,5
1003000099000297,3
1005000059000324,5
1001000022000518,3
1003000021000091,3
1007000000001429,2
1003000022002031,7
1006000014000152,0
1003000066000079,6
1007000095000124,1
1006000039000086,0
1003000030000508,4
1007000019000302,2
1009000095001953,6
1007000095000149,6
1005000019000371,5
1001000022000234,7
1001000022000242,4
1005000015000314,6
1001000022000503,1
1005000022000238,6
1001000053000264,3
1009000001000794,6
1003000022002007,3
1008000102000305,3
1003000021000177,5
1009000041000121,6
1001000053000131,3
1001000022000354,4
1007000018000860,0
1005000059000295,5
1003000021000336,7
1005000021000950,5
1001000053000208,3
1009000068000628,0
1007000019000404,2
1007000000002477,2
1005000021000826,3
1007000000000117,6
1009000068000526,7
1001000053000077,3
1007000019000521,2
1009000009000969,7
1009000001000590,6
1007000037000279,0
1001000022000032,6
1006000039000554,0
1003000099000579,3
1007000018000867,0
1005000021000548,1
1003000066000113,4
1007000018000407,0
1007000007001408,2
1001000022000393,7
1001000022000503,0
1014000007000005,5
1001000022000022,6
1003000066000217,4
1006000014000176,0
1006000014000167,0
1007000018000693,0
1007000073000200,0
1005000021001387,5
1005000019000306,5
1005000010000170,6
1003000021000105,4
1007000016000587,2
1002000021000118,2
1007000037000486,0
1005000059000264,5
1003000022002105,0
1005000021000698,3
1005000021000640,3
1003000021000290,0
1001000021000709,4
1006000039000331,0
1006000039000436,0
1005000022000309,3
1002000021000006,5
1009000009000450,7
1009000009001164,7
1005000010000231,6
1007000000001746,2
1007000073000291,3
1001000022000394,6
1003000099001292,3
1001000043000239,4
1005000019000352,5
1001000022000561,3
1007000095000132,1
1007000007000178,2
1007000007000249,2
1001000053000067,3
1001000021000021,4
1005000021001385,5
1014000007000054,5
1005000021000371,3
1007000016000378,4
1001000053000594,3
1007000018000693,0
1001000043000255,4
1008000102003381,6
1005000019000014,5
1003000022001333,4
1007000078000427,1
1003000066000097,4
1003000099001410,3
1007000078000275,1
1005000059000231,5
1001000022000355,7
1001000043000150,4
1005000015000190,6
1007000078000252,1
1007000007000212,2
1009000066000137,7
1001000043000097,4
1009000068000190,7
1009000041000305,6
1009000009000435,7
1007000007001417,2
1009000068001362,7
1007000018000932,0
1001000043000317,2
1005000026000087,7
1009000095000773,6
1002000021000072,7
1007000095000439,1
1009000001000259,6
1005000015000310,6
1007000131000220,2
1007000037000058,0
1001000043000206,2
1003000022001148,3
1003000099000392,3
1007000000002571,2
1006000014000095,0
1003000022002064,7
1009000095001844,2
1009000041000286,6
1006000014000146,0
1005000026000987,7
1006000091000178,1
1005000021000038,3
1001000022000310,1
1007000019000509,7
1002000022000105,6
1001000021000585,0
1005000022000475,6
1007000073000057,0
1009000095001542,6
1009000066001432,7
1005000026001205,7
1001000021000565,4
1001000022000128,1
1006000039000339,0
1003000022001056,2
1005000026000909,7
1001000022000420,6
1005000021001090,7
1007000016000590,2
1001000043000308,4
1009000095001278,6
1009000095002001,6
1009000068001584,7
1005000015000135,6
1005000022000158,6
1007000000001808,2
1007000078000206,1
1006000091000133,1
1009000066001224,7
1009000041000244,6
1003000021000024,1
1005000021001421,5
1005000021001274,5
1007000037000450,0
1009000068000611,7
1005000059000433,5
1009000041000317,6
1005000019000153,5
1009000041000246,6
1003000021000056,1
1003000099000723,3
1002000021000058,0
1005000059000521,5
1005000021000035,3
1005000021000624,3
1002000022000080,7
1007000073000050,0
1005000010000306,6
1007000016000448,2
1001000021000067,3
1007000007000078,2
1007000037000240,0
1005000015000128,6
1009000041000151,6
1006000014000003,0
1009000035000151,5
1005000021000259,3
1001000022000169,6
1007000131001707,2
1007000037000271,0
1003000099000388,3
1006000014000129,6
1005000021001056,5
1007000078000365,1
1005000010000298,6
1009000035000387,5
1009000035000130,5
1007000073000211,0
1006000039000494,0
1007000019000070,3
1005000019000101,5
1005000026001004,7
1003000022000667,3
1007000048001728,1
1007000018000711,0
1009000066001386,7
1009000066001292,7
1005000021000245,3
1003000022000696,4
1007000018000603,0
1002000021000138,4
1009000035000210,5
1005000021000661,5
1007000037000204,0
1001000021000048,6
1005000010000097,6
1003000066000078,4
1005000015000250,6
1007000007001426,2
1005000021000639,3
1005000019000061,5
1006000091000159,1
1005000059000494,5
1001000021000018,4
1003000021000171,5
1003000030000148,4
1009000066000721,7
1007000095000071,1
1005000022000430,6
1003000021000372,6
1005000021000806,3
1005000059000293,5
1001000022000173,6
1001000043000041,4
1009000068000954,7
1005000026001274,7
1005000026000914,7
1009000095000798,6
1005000022000057,3
1007000095000079,1
1009000068000489,7
1006000014000168,0
1001000021000028,4
1005000022000038,3
1007000048000310,1
1009000066000437,7
1005000022000361,6
1003000022001767,6
1007000048001733,1
1007000037000593,0
1005000010000312,6
1003000021000209,3
1001000043000072,4
1007000000000209,2
1007000016000594,2
1003000030000183,4
1005000019000289,5
1003000022000076,3
1007000007000157,2
1002000022000131,7
1009000068000451,7
1009000035000095,5
1002000022000156,4
1009000068001427,2
1005000010000165,2
1005000059000286,5
1005000022000272,6
1002000022000102,2
1003000022001231,1
1001000022000563,0
1007000007001429,2
1003000022001652,3
1005000015000317,6
1007000073000347,0
1007000078000369,1
1007000019000276,2
1006000014000033,0
1009000041000152,6
1003000022000791,3
1006000014000118,1
1001000053000950,3
1003000030000168,4
1014000007000160,5
1007000131001713,2
1008000102003382,3
1003000066000130,4
1005000026001111,7
1014000007000272,5
1009000095001533,6
1005000021000097,5
1007000019000562,2
1005000078001928,6
1009000041000289,6
1005000021000252,3
1005000010000236,6
1007000078000496,1
1005000021000905,3
1001000053000715,3
1007000073000050,0
1003000022001663,3
1001000043000318,4
1005000019000239,5
1007000078000306,1
1005000021000617,3
1005000022000194,5
1002000022000110,0
1001000053000178,3
1007000073000164,0
1009000041000192,6
1001000043000063,4
1009000035000142,5
1009000035000205,5
1002000022000014,0
1009000009000440,7
1001000021000782,6
1009000095001461,6
1007000073000330,0
1009000041000239,6
1009000001001187,6
1001000021000439,7
1002000021000099,7
1009000066000516,7
1009000001001274,6
1002000022000040,0
1007000095000305,1
1009000095000503,6
1001000053000772,3
1007000037000508,0
1002000021000073,0
1007000018000679,0
1001000021000039,2
1005000021000370,3
1005000026000207,7
1005000019000290,5
1006000014000179,0
1007000037000467,0
1001000053001062,3
1009000001000268,6
1003000021000161,6
1005000021001415,5
1009000066000938,7
1002000022000083,5
1007000078000401,1
1007000073000091,0
1003000030000330,4
1008000102001383,3
1001000021000254,7
1005000021000705,3
1006000039000168,0
1003000066000042,4
1009000095001645,6
1003000022001744,6
1009000009000279,7
1002000021000129,4
1009000095001968,6
1007000048001602,1
1009000041000316,6
1005000026000081,7
1005000019000233,5
1002000022000007,2
1007000048000347,1
1009000001000485,6
1007000019000520,2
1003000099001467,3
1007000048001646,1
1009000009000219,7
1009000001001413,6
1002000021000035,2
1005000015000273,6
